date;time(local time);altitude (m);longitude;latitude
2017-11-01;10:43:39.-1;215.69999695;77.07496643;28.48649979
2017-11-01;10:43:40.-1;215.69999695;77.07496643;28.48649979
2017-11-01;10:43:41.-1;215.69999695;77.07496643;28.48649979
2017-11-01;10:43:42.-1;215.69999695;77.07496643;28.48649979
2017-11-01;10:43:43.-1;215.69999695;77.07496643;28.48649406
2017-11-01;10:43:44.-1;215.69999695;77.07496643;28.48649406
2017-11-01;10:43:45.-1;215.69999695;77.07495880;28.48649406
2017-11-01;10:43:46.-1;215.69999695;77.07495880;28.48649406
2017-11-01;10:43:47.-1;215.69999695;77.07495880;28.48649406
2017-11-01;10:43:48.-1;215.69999695;77.07495880;28.48649406
2017-11-01;10:43:49.-1;215.69999695;77.07495880;28.48649025
2017-11-01;10:43:50.-1;215.69999695;77.07495880;28.48649025
2017-11-01;10:43:51.-1;215.69999695;77.07495880;28.48649025
2017-11-01;10:43:52.-1;215.69999695;77.07495880;28.48648643
2017-11-01;10:43:53.-1;215.69999695;77.07495880;28.48648643
2017-11-01;10:43:54.-1;215.69999695;77.07495880;28.48648643
2017-11-01;10:43:55.-1;215.69999695;77.07495880;28.48648262
2017-11-01;10:43:56.-1;215.69999695;77.07495880;28.48648262
2017-11-01;10:43:57.-1;215.69999695;77.07495880;28.48647881
2017-11-01;10:43:58.-1;215.69999695;77.07495880;28.48647881
2017-11-01;10:43:59.-1;215.80000305;77.07495880;28.48647881
2017-11-01;10:44:00.-1;215.80000305;77.07495880;28.48647881
2017-11-01;10:44:01.-1;215.80000305;77.07495880;28.48647881
2017-11-01;10:44:02.-1;215.80000305;77.07495117;28.48647881
2017-11-01;10:44:03.-1;215.80000305;77.07495117;28.48647499
2017-11-01;10:44:04.-1;215.80000305;77.07495117;28.48647499
2017-11-01;10:44:05.-1;215.80000305;77.07495117;28.48647499
2017-11-01;10:44:06.-1;215.80000305;77.07495117;28.48647118
2017-11-01;10:44:07.-1;215.80000305;77.07495117;28.48647118
2017-11-01;10:44:08.-1;215.80000305;77.07495117;28.48646736
2017-11-01;10:44:09.-1;215.80000305;77.07494354;28.48646736
2017-11-01;10:44:10.-1;215.89999390;77.07494354;28.48646736
2017-11-01;10:44:11.-1;215.89999390;77.07493591;28.48646164
2017-11-01;10:44:12.-1;215.89999390;77.07493591;28.48645782
2017-11-01;10:44:13.-1;215.89999390;77.07493591;28.48645401
2017-11-01;10:44:14.-1;216.00000000;77.07493591;28.48645401
2017-11-01;10:44:15.-1;216.00000000;77.07492828;28.48645020
2017-11-01;10:44:16.-1;216.10000610;77.07492828;28.48645020
2017-11-01;10:44:17.-1;216.10000610;77.07492828;28.48645020
2017-11-01;10:44:18.-1;216.19999695;77.07492065;28.48644638
2017-11-01;10:44:19.-1;216.19999695;77.07492065;28.48644638
2017-11-01;10:44:20.-1;216.19999695;77.07492065;28.48645020
2017-11-01;10:44:21.-1;216.19999695;77.07492065;28.48644638
2017-11-01;10:44:22.-1;216.19999695;77.07491302;28.48644638
2017-11-01;10:44:23.-1;216.19999695;77.07491302;28.48644638
2017-11-01;10:44:24.-1;216.19999695;77.07491302;28.48644257
2017-11-01;10:44:25.-1;216.19999695;77.07490540;28.48644257
2017-11-01;10:44:26.-1;216.19999695;77.07490540;28.48644257
2017-11-01;10:44:27.-1;216.19999695;77.07490540;28.48644257
2017-11-01;10:44:28.-1;216.30000305;77.07489777;28.48644257
2017-11-01;10:44:29.-1;216.30000305;77.07489777;28.48643875
2017-11-01;10:44:30.-1;216.30000305;77.07489777;28.48643875
2017-11-01;10:44:31.-1;216.30000305;77.07488251;28.48644638
2017-11-01;10:44:32.-1;216.30000305;77.07488251;28.48644257
2017-11-01;10:44:33.-1;216.30000305;77.07488251;28.48643875
2017-11-01;10:44:34.-1;216.30000305;77.07488251;28.48643875
2017-11-01;10:44:35.-1;216.30000305;77.07488251;28.48643875
2017-11-01;10:44:36.-1;216.30000305;77.07488251;28.48643303
2017-11-01;10:44:37.-1;216.30000305;77.07488251;28.48643303
2017-11-01;10:44:38.-1;216.39999390;77.07488251;28.48643303
2017-11-01;10:44:39.-1;216.39999390;77.07488251;28.48643303
2017-11-01;10:44:40.-1;216.39999390;77.07488251;28.48643303
2017-11-01;10:44:41.-1;216.39999390;77.07487488;28.48643303
2017-11-01;10:44:42.-1;216.39999390;77.07487488;28.48643303
2017-11-01;10:44:43.-1;216.39999390;77.07487488;28.48643303
2017-11-01;10:44:44.-1;216.39999390;77.07487488;28.48643303
2017-11-01;10:44:45.-1;216.39999390;77.07488251;28.48643303
2017-11-01;10:44:46.-1;216.39999390;77.07488251;28.48643303
2017-11-01;10:44:47.-1;216.39999390;77.07488251;28.48643303
2017-11-01;10:44:48.-1;216.39999390;77.07487488;28.48643303
2017-11-01;10:44:49.-1;216.39999390;77.07488251;28.48643303
2017-11-01;10:44:50.-1;216.39999390;77.07488251;28.48643875
2017-11-01;10:44:51.-1;216.39999390;77.07488251;28.48643875
2017-11-01;10:44:52.-1;216.39999390;77.07488251;28.48643875
2017-11-01;10:44:53.-1;216.39999390;77.07487488;28.48643875
2017-11-01;10:44:54.-1;216.39999390;77.07487488;28.48644257
2017-11-01;10:44:55.-1;216.39999390;77.07487488;28.48644257
2017-11-01;10:44:56.-1;216.50000000;77.07487488;28.48644638
2017-11-01;10:44:57.-1;216.50000000;77.07487488;28.48644638
2017-11-01;10:44:58.-1;216.50000000;77.07487488;28.48644638
2017-11-01;10:44:59.-1;216.50000000;77.07487488;28.48644638
2017-11-01;10:45:00.-1;216.50000000;77.07487488;28.48644638
2017-11-01;10:45:01.-1;216.50000000;77.07487488;28.48645020
2017-11-01;10:45:02.-1;216.50000000;77.07487488;28.48645020
2017-11-01;10:45:03.-1;216.50000000;77.07487488;28.48645020
2017-11-01;10:45:04.-1;216.50000000;77.07487488;28.48645020
2017-11-01;10:45:05.-1;216.50000000;77.07487488;28.48645020
2017-11-01;10:45:06.-1;216.50000000;77.07487488;28.48645020
2017-11-01;10:45:07.-1;216.50000000;77.07487488;28.48644638
2017-11-01;10:45:08.-1;216.50000000;77.07487488;28.48644638
2017-11-01;10:45:09.-1;216.50000000;77.07487488;28.48644638
2017-11-01;10:45:10.-1;216.50000000;77.07487488;28.48644638
2017-11-01;10:45:11.-1;216.50000000;77.07488251;28.48644638
2017-11-01;10:45:12.-1;216.50000000;77.07488251;28.48644638
2017-11-01;10:45:13.-1;216.50000000;77.07488251;28.48644638
2017-11-01;10:45:14.-1;216.50000000;77.07488251;28.48645020
2017-11-01;10:45:15.-1;216.60000610;77.07488251;28.48645020
2017-11-01;10:45:16.-1;216.60000610;77.07488251;28.48645020
2017-11-01;10:45:17.-1;216.60000610;77.07488251;28.48645020
2017-11-01;10:45:18.-1;216.60000610;77.07488251;28.48645020
2017-11-01;10:45:19.-1;216.60000610;77.07488251;28.48645020
2017-11-01;10:45:20.-1;216.60000610;77.07488251;28.48645401
2017-11-01;10:45:21.-1;216.60000610;77.07488251;28.48645401
2017-11-01;10:45:22.-1;216.60000610;77.07488251;28.48645401
2017-11-01;10:45:23.-1;216.60000610;77.07488251;28.48645782
2017-11-01;10:45:24.-1;216.60000610;77.07488251;28.48645782
2017-11-01;10:45:25.-1;216.60000610;77.07488251;28.48645782
2017-11-01;10:45:26.-1;216.60000610;77.07488251;28.48646164
2017-11-01;10:45:27.-1;216.60000610;77.07488251;28.48646164
2017-11-01;10:45:28.-1;216.60000610;77.07488251;28.48646736
2017-11-01;10:45:29.-1;216.60000610;77.07488251;28.48646736
2017-11-01;10:45:30.-1;216.69999695;77.07488251;28.48647118
2017-11-01;10:45:31.-1;216.69999695;77.07488251;28.48647499
2017-11-01;10:45:32.-1;216.69999695;77.07488251;28.48647499
2017-11-01;10:45:33.-1;216.69999695;77.07488251;28.48647881
2017-11-01;10:45:34.-1;216.69999695;77.07488251;28.48647881
2017-11-01;10:45:35.-1;216.69999695;77.07488251;28.48648262
2017-11-01;10:45:36.-1;216.69999695;77.07488251;28.48648262
2017-11-01;10:45:37.-1;216.69999695;77.07488251;28.48648643
2017-11-01;10:45:38.-1;216.69999695;77.07488251;28.48648643
2017-11-01;10:45:39.-1;216.69999695;77.07488251;28.48648643
2017-11-01;10:45:40.-1;216.69999695;77.07488251;28.48648643
2017-11-01;10:45:41.-1;216.69999695;77.07488251;28.48649025
2017-11-01;10:45:42.-1;216.80000305;77.07488251;28.48649025
2017-11-01;10:45:43.-1;216.80000305;77.07488251;28.48649025
2017-11-01;10:45:44.-1;216.80000305;77.07488251;28.48649025
2017-11-01;10:45:45.-1;216.80000305;77.07487488;28.48649025
2017-11-01;10:45:46.-1;216.80000305;77.07487488;28.48649025
2017-11-01;10:45:47.-1;216.80000305;77.07487488;28.48649025
2017-11-01;10:45:48.-1;216.80000305;77.07487488;28.48649025
2017-11-01;10:45:49.-1;216.80000305;77.07487488;28.48649025
2017-11-01;10:45:50.-1;216.80000305;77.07487488;28.48649025
2017-11-01;10:45:51.-1;216.89999390;77.07487488;28.48649025
2017-11-01;10:45:52.-1;216.89999390;77.07487488;28.48649025
2017-11-01;10:45:53.-1;216.89999390;77.07487488;28.48649406
2017-11-01;10:45:54.-1;216.89999390;77.07487488;28.48649406
2017-11-01;10:45:55.-1;216.89999390;77.07487488;28.48649406
2017-11-01;10:45:56.-1;216.89999390;77.07487488;28.48649979
2017-11-01;10:45:57.-1;216.89999390;77.07487488;28.48649979
2017-11-01;10:45:58.-1;216.89999390;77.07487488;28.48650360
2017-11-01;10:45:59.-1;216.89999390;77.07487488;28.48650360
2017-11-01;10:46:00.-1;217.00000000;77.07487488;28.48650360
2017-11-01;10:46:01.-1;217.00000000;77.07486725;28.48650742
2017-11-01;10:46:02.-1;217.00000000;77.07486725;28.48650742
2017-11-01;10:46:03.-1;217.00000000;77.07486725;28.48651123
2017-11-01;10:46:04.-1;217.00000000;77.07486725;28.48651123
2017-11-01;10:46:05.-1;217.00000000;77.07486725;28.48651123
2017-11-01;10:46:06.-1;217.00000000;77.07486725;28.48651123
2017-11-01;10:46:07.-1;217.00000000;77.07485962;28.48651123
2017-11-01;10:46:08.-1;217.00000000;77.07485962;28.48651123
2017-11-01;10:46:09.-1;217.00000000;77.07485962;28.48651123
2017-11-01;10:46:10.-1;217.00000000;77.07485962;28.48651123
2017-11-01;10:46:11.-1;217.00000000;77.07485962;28.48651123
2017-11-01;10:46:12.-1;217.00000000;77.07485962;28.48651505
2017-11-01;10:46:13.-1;217.00000000;77.07485962;28.48651505
2017-11-01;10:46:14.-1;217.00000000;77.07485962;28.48651505
2017-11-01;10:46:15.-1;217.00000000;77.07485962;28.48651505
2017-11-01;10:46:16.-1;217.00000000;77.07485962;28.48651505
2017-11-01;10:46:17.-1;217.00000000;77.07485199;28.48651505
2017-11-01;10:46:18.-1;217.10000610;77.07485199;28.48651505
2017-11-01;10:46:19.-1;217.10000610;77.07485199;28.48651505
2017-11-01;10:46:20.-1;217.10000610;77.07485199;28.48651505
2017-11-01;10:46:21.-1;217.10000610;77.07485199;28.48651505
2017-11-01;10:46:22.-1;217.10000610;77.07485199;28.48651886
2017-11-01;10:46:23.-1;217.10000610;77.07485199;28.48651886
2017-11-01;10:46:24.-1;217.10000610;77.07485199;28.48651886
2017-11-01;10:46:25.-1;217.10000610;77.07485199;28.48652267
2017-11-01;10:46:26.-1;217.10000610;77.07485199;28.48652267
2017-11-01;10:46:27.-1;217.10000610;77.07484436;28.48652267
2017-11-01;10:46:28.-1;217.10000610;77.07484436;28.48652267
2017-11-01;10:46:29.-1;217.10000610;77.07484436;28.48652840
2017-11-01;10:46:30.-1;217.10000610;77.07484436;28.48652840
2017-11-01;10:46:31.-1;217.10000610;77.07484436;28.48653221
2017-11-01;10:46:32.-1;217.10000610;77.07484436;28.48653221
2017-11-01;10:46:33.-1;217.10000610;77.07484436;28.48653603
2017-11-01;10:46:34.-1;217.10000610;77.07484436;28.48653603
2017-11-01;10:46:35.-1;217.19999695;77.07484436;28.48653984
2017-11-01;10:46:36.-1;217.19999695;77.07484436;28.48653984
2017-11-01;10:46:37.-1;217.19999695;77.07484436;28.48653984
2017-11-01;10:46:38.-1;217.19999695;77.07483673;28.48653984
2017-11-01;10:46:39.-1;217.19999695;77.07483673;28.48654366
2017-11-01;10:46:40.-1;217.19999695;77.07483673;28.48654366
2017-11-01;10:46:41.-1;217.19999695;77.07483673;28.48654366
2017-11-01;10:46:42.-1;217.19999695;77.07483673;28.48654366
2017-11-01;10:46:43.-1;217.19999695;77.07483673;28.48654366
2017-11-01;10:46:44.-1;217.19999695;77.07483673;28.48654366
2017-11-01;10:46:45.-1;217.19999695;77.07483673;28.48654366
2017-11-01;10:46:46.-1;217.19999695;77.07483673;28.48653984
2017-11-01;10:46:47.-1;217.19999695;77.07483673;28.48653984
2017-11-01;10:46:48.-1;217.19999695;77.07483673;28.48653984
2017-11-01;10:46:49.-1;217.19999695;77.07483673;28.48653603
2017-11-01;10:46:50.-1;217.30000305;77.07483673;28.48653603
2017-11-01;10:46:51.-1;217.30000305;77.07483673;28.48653221
2017-11-01;10:46:52.-1;217.30000305;77.07483673;28.48653221
2017-11-01;10:46:53.-1;217.30000305;77.07483673;28.48653221
2017-11-01;10:46:54.-1;217.30000305;77.07483673;28.48652840
2017-11-01;10:46:55.-1;217.30000305;77.07483673;28.48652840
2017-11-01;10:46:56.-1;217.30000305;77.07483673;28.48652267
2017-11-01;10:46:57.-1;217.30000305;77.07483673;28.48652267
2017-11-01;10:46:58.-1;217.30000305;77.07483673;28.48652267
2017-11-01;10:46:59.-1;217.30000305;77.07483673;28.48651886
2017-11-01;10:47:00.-1;217.30000305;77.07483673;28.48651886
2017-11-01;10:47:01.-1;217.30000305;77.07483673;28.48651505
2017-11-01;10:47:02.-1;217.30000305;77.07483673;28.48651505
2017-11-01;10:47:03.-1;217.30000305;77.07483673;28.48651123
2017-11-01;10:47:04.-1;217.30000305;77.07483673;28.48651123
2017-11-01;10:47:05.-1;217.30000305;77.07483673;28.48650742
2017-11-01;10:47:06.-1;217.30000305;77.07483673;28.48650742
2017-11-01;10:47:07.-1;217.30000305;77.07483673;28.48650742
2017-11-01;10:47:08.-1;217.30000305;77.07483673;28.48650742
2017-11-01;10:47:09.-1;217.30000305;77.07483673;28.48650742
2017-11-01;10:47:10.-1;217.30000305;77.07482910;28.48650742
2017-11-01;10:47:11.-1;217.30000305;77.07482910;28.48650360
2017-11-01;10:47:12.-1;217.30000305;77.07482910;28.48650360
2017-11-01;10:47:13.-1;217.30000305;77.07482910;28.48650360
2017-11-01;10:47:14.-1;217.30000305;77.07482910;28.48650360
2017-11-01;10:47:15.-1;217.30000305;77.07482910;28.48649979
2017-11-01;10:47:16.-1;217.39999390;77.07482910;28.48649979
2017-11-01;10:47:17.-1;217.39999390;77.07482910;28.48649979
2017-11-01;10:47:18.-1;217.39999390;77.07482910;28.48649406
2017-11-01;10:47:19.-1;217.39999390;77.07482910;28.48649406
2017-11-01;10:47:20.-1;217.39999390;77.07482910;28.48649406
2017-11-01;10:47:21.-1;217.39999390;77.07482910;28.48649406
2017-11-01;10:47:22.-1;217.39999390;77.07482910;28.48649025
2017-11-01;10:47:23.-1;217.39999390;77.07482910;28.48649025
2017-11-01;10:47:24.-1;217.39999390;77.07482910;28.48648643
2017-11-01;10:47:25.-1;217.39999390;77.07482910;28.48648643
2017-11-01;10:47:26.-1;217.39999390;77.07482910;28.48648643
2017-11-01;10:47:27.-1;217.39999390;77.07482147;28.48648643
2017-11-01;10:47:28.-1;217.39999390;77.07482147;28.48648643
2017-11-01;10:47:29.-1;217.39999390;77.07482147;28.48648643
2017-11-01;10:47:30.-1;217.39999390;77.07482147;28.48648643
2017-11-01;10:47:31.-1;217.39999390;77.07482147;28.48648643
2017-11-01;10:47:32.-1;217.39999390;77.07482147;28.48648643
2017-11-01;10:47:33.-1;217.39999390;77.07482147;28.48648643
2017-11-01;10:47:34.-1;217.39999390;77.07481384;28.48648643
2017-11-01;10:47:35.-1;217.39999390;77.07481384;28.48648643
2017-11-01;10:47:36.-1;217.39999390;77.07481384;28.48649025
2017-11-01;10:47:37.-1;217.50000000;77.07481384;28.48649025
2017-11-01;10:47:38.-1;217.50000000;77.07481384;28.48649025
2017-11-01;10:47:39.-1;217.50000000;77.07481384;28.48649025
2017-11-01;10:47:40.-1;217.50000000;77.07481384;28.48649025
2017-11-01;10:47:41.-1;217.50000000;77.07481384;28.48649406
2017-11-01;10:47:42.-1;217.50000000;77.07481384;28.48649406
2017-11-01;10:47:43.-1;217.50000000;77.07480621;28.48649406
2017-11-01;10:47:44.-1;217.50000000;77.07480621;28.48649406
2017-11-01;10:47:45.-1;217.50000000;77.07481384;28.48649406
2017-11-01;10:47:46.-1;217.50000000;77.07481384;28.48649406
2017-11-01;10:47:47.-1;217.50000000;77.07481384;28.48649406
2017-11-01;10:47:48.-1;217.50000000;77.07481384;28.48649406
2017-11-01;10:47:49.-1;217.50000000;77.07481384;28.48649406
2017-11-01;10:47:50.-1;217.50000000;77.07481384;28.48649406
2017-11-01;10:47:51.-1;217.50000000;77.07481384;28.48649406
2017-11-01;10:47:52.-1;217.50000000;77.07481384;28.48649406
2017-11-01;10:47:53.-1;217.50000000;77.07481384;28.48649406
2017-11-01;10:47:54.-1;217.50000000;77.07481384;28.48649979
2017-11-01;10:47:55.-1;217.50000000;77.07481384;28.48649979
2017-11-01;10:47:56.-1;217.50000000;77.07481384;28.48649979
2017-11-01;10:47:57.-1;217.50000000;77.07481384;28.48650360
2017-11-01;10:47:58.-1;217.50000000;77.07481384;28.48650360
2017-11-01;10:47:59.-1;217.50000000;77.07482147;28.48650360
2017-11-01;10:48:00.-1;217.60000610;77.07482147;28.48650360
2017-11-01;10:48:01.-1;217.60000610;77.07482147;28.48650742
2017-11-01;10:48:02.-1;217.60000610;77.07482147;28.48650742
2017-11-01;10:48:03.-1;217.60000610;77.07482147;28.48650742
2017-11-01;10:48:04.-1;217.60000610;77.07482910;28.48651123
2017-11-01;10:48:05.-1;217.60000610;77.07482910;28.48651123
2017-11-01;10:48:06.-1;217.60000610;77.07482910;28.48651123
2017-11-01;10:48:07.-1;217.60000610;77.07482910;28.48651123
2017-11-01;10:48:08.-1;217.60000610;77.07482910;28.48651123
2017-11-01;10:48:09.-1;217.60000610;77.07483673;28.48651123
2017-11-01;10:48:10.-1;217.60000610;77.07483673;28.48651123
2017-11-01;10:48:11.-1;217.60000610;77.07483673;28.48651123
2017-11-01;10:48:12.-1;217.60000610;77.07483673;28.48651123
2017-11-01;10:48:13.-1;217.60000610;77.07483673;28.48651123
2017-11-01;10:48:14.-1;217.60000610;77.07483673;28.48651123
2017-11-01;10:48:15.-1;217.60000610;77.07483673;28.48651123
2017-11-01;10:48:16.-1;217.60000610;77.07483673;28.48651123
2017-11-01;10:48:17.-1;217.60000610;77.07483673;28.48650742
2017-11-01;10:48:18.-1;217.60000610;77.07483673;28.48650742
2017-11-01;10:48:19.-1;217.60000610;77.07483673;28.48650742
2017-11-01;10:48:20.-1;217.60000610;77.07483673;28.48650742
2017-11-01;10:48:21.-1;217.60000610;77.07483673;28.48650742
2017-11-01;10:48:22.-1;217.60000610;77.07483673;28.48650742
2017-11-01;10:48:23.-1;217.60000610;77.07483673;28.48650742
2017-11-01;10:48:24.-1;217.60000610;77.07483673;28.48650742
2017-11-01;10:48:25.-1;217.60000610;77.07483673;28.48650360
2017-11-01;10:48:26.-1;217.60000610;77.07483673;28.48650360
2017-11-01;10:48:27.-1;217.60000610;77.07483673;28.48650360
2017-11-01;10:48:28.-1;217.60000610;77.07483673;28.48650360
2017-11-01;10:48:29.-1;217.60000610;77.07483673;28.48650360
2017-11-01;10:48:30.-1;217.60000610;77.07483673;28.48650742
2017-11-01;10:48:31.-1;217.60000610;77.07483673;28.48650742
2017-11-01;10:48:32.-1;217.60000610;77.07483673;28.48651123
2017-11-01;10:48:33.-1;217.60000610;77.07483673;28.48651123
2017-11-01;10:48:34.-1;217.60000610;77.07483673;28.48651505
2017-11-01;10:48:35.-1;217.60000610;77.07483673;28.48651505
2017-11-01;10:48:36.-1;217.60000610;77.07483673;28.48651886
2017-11-01;10:48:37.-1;217.69999695;77.07484436;28.48652267
2017-11-01;10:48:38.-1;217.69999695;77.07484436;28.48652840
2017-11-01;10:48:39.-1;217.80000305;77.07485199;28.48653221
2017-11-01;10:48:40.-1;217.89999390;77.07485962;28.48653984
2017-11-01;10:48:41.-1;217.89999390;77.07485962;28.48654747
2017-11-01;10:48:42.-1;218.00000000;77.07485962;28.48655128
2017-11-01;10:48:43.-1;218.10000610;77.07485962;28.48656082
2017-11-01;10:48:44.-1;218.19999695;77.07485962;28.48656082
2017-11-01;10:48:45.-1;218.30000305;77.07486725;28.48656464
2017-11-01;10:48:46.-1;218.30000305;77.07486725;28.48656464
2017-11-01;10:48:47.-1;218.30000305;77.07486725;28.48656464
2017-11-01;10:48:48.-1;218.30000305;77.07486725;28.48656845
2017-11-01;10:48:49.-1;218.30000305;77.07487488;28.48656845
2017-11-01;10:48:50.-1;218.30000305;77.07487488;28.48657227
2017-11-01;10:48:51.-1;218.39999390;77.07487488;28.48657608
2017-11-01;10:48:52.-1;218.50000000;77.07487488;28.48657608
2017-11-01;10:48:53.-1;218.50000000;77.07487488;28.48657990
2017-11-01;10:48:54.-1;218.60000610;77.07488251;28.48658371
2017-11-01;10:48:55.-1;218.60000610;77.07488251;28.48658371
2017-11-01;10:48:56.-1;218.60000610;77.07488251;28.48658371
2017-11-01;10:48:57.-1;218.60000610;77.07488251;28.48658371
2017-11-01;10:48:58.-1;218.60000610;77.07488251;28.48658371
2017-11-01;10:48:59.-1;218.60000610;77.07488251;28.48658371
2017-11-01;10:49:00.-1;218.60000610;77.07488251;28.48658943
2017-11-01;10:49:01.-1;218.60000610;77.07489777;28.48658943
2017-11-01;10:49:02.-1;218.60000610;77.07489777;28.48658943
2017-11-01;10:49:03.-1;218.60000610;77.07489777;28.48658943
2017-11-01;10:49:04.-1;218.60000610;77.07489777;28.48658943
2017-11-01;10:49:05.-1;218.60000610;77.07489777;28.48658943
2017-11-01;10:49:06.-1;218.60000610;77.07490540;28.48658943
2017-11-01;10:49:07.-1;218.60000610;77.07490540;28.48658943
2017-11-01;10:49:08.-1;218.60000610;77.07490540;28.48659325
2017-11-01;10:49:09.-1;218.60000610;77.07490540;28.48659325
2017-11-01;10:49:10.-1;218.60000610;77.07490540;28.48659325
2017-11-01;10:49:11.-1;218.60000610;77.07490540;28.48659325
2017-11-01;10:49:12.-1;218.60000610;77.07491302;28.48659325
2017-11-01;10:49:13.-1;218.60000610;77.07491302;28.48659325
2017-11-01;10:49:14.-1;218.60000610;77.07491302;28.48659706
2017-11-01;10:49:15.-1;218.60000610;77.07491302;28.48659706
2017-11-01;10:49:16.-1;218.60000610;77.07491302;28.48659706
2017-11-01;10:49:17.-1;218.60000610;77.07491302;28.48659706
2017-11-01;10:49:18.-1;218.60000610;77.07491302;28.48659706
2017-11-01;10:49:19.-1;218.60000610;77.07491302;28.48659706
2017-11-01;10:49:20.-1;218.60000610;77.07491302;28.48660088
2017-11-01;10:49:21.-1;218.60000610;77.07491302;28.48660088
2017-11-01;10:49:22.-1;218.60000610;77.07491302;28.48660088
2017-11-01;10:49:23.-1;218.60000610;77.07491302;28.48660088
2017-11-01;10:49:24.-1;218.60000610;77.07491302;28.48660088
2017-11-01;10:49:25.-1;218.60000610;77.07491302;28.48660088
2017-11-01;10:49:26.-1;218.60000610;77.07490540;28.48660088
2017-11-01;10:49:27.-1;218.69999695;77.07490540;28.48659706
2017-11-01;10:49:28.-1;218.69999695;77.07490540;28.48659706
2017-11-01;10:49:29.-1;218.69999695;77.07490540;28.48659706
2017-11-01;10:49:30.-1;218.69999695;77.07489777;28.48659706
2017-11-01;10:49:31.-1;218.69999695;77.07489777;28.48659706
2017-11-01;10:49:32.-1;218.69999695;77.07489777;28.48659706
2017-11-01;10:49:33.-1;218.69999695;77.07488251;28.48659706
2017-11-01;10:49:34.-1;218.69999695;77.07488251;28.48659706
2017-11-01;10:49:35.-1;218.69999695;77.07488251;28.48659706
2017-11-01;10:49:36.-1;218.69999695;77.07488251;28.48659325
2017-11-01;10:49:37.-1;218.69999695;77.07487488;28.48659325
2017-11-01;10:49:38.-1;218.69999695;77.07487488;28.48659325
2017-11-01;10:49:39.-1;218.69999695;77.07487488;28.48659325
2017-11-01;10:49:40.-1;218.69999695;77.07487488;28.48659325
2017-11-01;10:49:41.-1;218.69999695;77.07486725;28.48659325
2017-11-01;10:49:42.-1;218.69999695;77.07486725;28.48659325
2017-11-01;10:49:43.-1;218.69999695;77.07486725;28.48658943
2017-11-01;10:49:44.-1;218.69999695;77.07486725;28.48658943
2017-11-01;10:49:45.-1;218.69999695;77.07486725;28.48658943
2017-11-01;10:49:46.-1;218.69999695;77.07485962;28.48658943
2017-11-01;10:49:47.-1;218.69999695;77.07485962;28.48658943
2017-11-01;10:49:48.-1;218.69999695;77.07485962;28.48658943
2017-11-01;10:49:49.-1;218.69999695;77.07485199;28.48658943
2017-11-01;10:49:50.-1;218.69999695;77.07485199;28.48658371
2017-11-01;10:49:51.-1;218.69999695;77.07485199;28.48658371
2017-11-01;10:49:52.-1;218.69999695;77.07485199;28.48658371
2017-11-01;10:49:53.-1;218.69999695;77.07485199;28.48658371
2017-11-01;10:49:54.-1;218.69999695;77.07485199;28.48658371
2017-11-01;10:49:55.-1;218.80000305;77.07485199;28.48657990
2017-11-01;10:49:56.-1;218.80000305;77.07485199;28.48657608
2017-11-01;10:49:57.-1;218.80000305;77.07484436;28.48657990
2017-11-01;10:49:58.-1;218.80000305;77.07484436;28.48657608
2017-11-01;10:49:59.-1;218.80000305;77.07484436;28.48657608
2017-11-01;10:50:00.-1;218.80000305;77.07484436;28.48657608
2017-11-01;10:50:01.-1;218.80000305;77.07483673;28.48657608
2017-11-01;10:50:02.-1;218.80000305;77.07483673;28.48657227
2017-11-01;10:50:03.-1;218.80000305;77.07483673;28.48657227
2017-11-01;10:50:04.-1;218.80000305;77.07483673;28.48657227
2017-11-01;10:50:05.-1;218.80000305;77.07483673;28.48657227
2017-11-01;10:50:06.-1;218.80000305;77.07482910;28.48657608
2017-11-01;10:50:07.-1;218.80000305;77.07482910;28.48657608
2017-11-01;10:50:08.-1;218.80000305;77.07482910;28.48657608
2017-11-01;10:50:09.-1;218.80000305;77.07482910;28.48657608
2017-11-01;10:50:10.-1;218.80000305;77.07482147;28.48657990
2017-11-01;10:50:11.-1;218.80000305;77.07482147;28.48657990
2017-11-01;10:50:12.-1;218.80000305;77.07481384;28.48657990
2017-11-01;10:50:13.-1;218.80000305;77.07481384;28.48658943
2017-11-01;10:50:14.-1;218.80000305;77.07481384;28.48659706
2017-11-01;10:50:15.-1;218.80000305;77.07481384;28.48659706
2017-11-01;10:50:16.-1;218.80000305;77.07481384;28.48660088
2017-11-01;10:50:17.-1;218.69999695;77.07481384;28.48658943
2017-11-01;10:50:18.-1;218.89999390;77.07481384;28.48657608
2017-11-01;10:50:19.-1;218.80000305;77.07482147;28.48657227
2017-11-01;10:50:20.-1;218.89999390;77.07482910;28.48656845
2017-11-01;10:50:21.-1;218.89999390;77.07482910;28.48656845
2017-11-01;10:50:22.-1;218.89999390;77.07482910;28.48656845
2017-11-01;10:50:23.-1;218.89999390;77.07482910;28.48656845
2017-11-01;10:50:24.-1;218.89999390;77.07482910;28.48656464
2017-11-01;10:50:25.-1;218.89999390;77.07482147;28.48656464
2017-11-01;10:50:26.-1;218.89999390;77.07482147;28.48656464
2017-11-01;10:50:27.-1;218.89999390;77.07482147;28.48656464
2017-11-01;10:50:28.-1;218.89999390;77.07482147;28.48656464
2017-11-01;10:50:29.-1;218.89999390;77.07482147;28.48656082
